Día,Damage Promedio,Densidad Promedio,Fracción de Volumen Promedio,Energia de Deformacion,Modulo de elasticidad promedio,% de Cenizas alpha,Promedios densida tejido
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,62.60639014677822,0.0,0.44999999999999973,0.0
3,0.0,0.0,0.0,62.602336023396695,0.0,0.44999999999999973,0.0
4,0.0,0.0,0.0,62.596229729743015,0.0,0.44999999999999973,0.0
5,0.0,0.0,0.0,62.58809871560903,0.0,0.44999999999999973,0.0
6,0.0,0.0,0.0,62.57796989418309,0.0,0.44999999999999973,0.0
7,0.0,0.0,0.0,62.56586965061385,0.0,0.44999999999999973,0.0
8,0.0,0.0,0.0,62.55182385681918,0.0,0.44999999999999973,0.0
9,0.0,0.0,0.0,62.53585787065257,0.0,0.44999999999999973,0.0
10,0.0,0.0,0.0,62.51799654179898,0.0,0.44999999999999973,0.0
11,0.0,0.0,0.0,62.498264221145966,0.0,0.44999999999999973,0.0
12,0.0,0.0,0.0,62.4766847538843,0.0,0.44999999999999973,0.0
13,0.0,0.0,0.0,62.4532814953616,0.0,0.44999999999999973,0.0
14,0.0,0.0,0.0,62.42807733215376,0.0,0.44999999999999973,0.0
15,0.0,0.0,0.0,62.40109467374211,0.0,0.44999999999999973,0.0
16,0.0,0.0,0.0,62.37235544723313,0.0,0.44999999999999973,0.0
17,0.0,0.0,0.0,62.34188110225823,0.0,0.44999999999999973,0.0
18,0.0,0.0,0.0,62.309692600517614,0.0,0.44999999999999973,0.0
19,0.0,0.0,0.0,62.275810436745495,0.0,0.44999999999999973,0.0
20,0.0,0.0,0.0,62.24025459204549,0.0,0.44999999999999973,0.0
21,0.0,0.0,0.0,62.20304476390113,0.0,0.44999999999999973,0.0
22,0.0,0.0,0.0,62.1641999830601,0.0,0.44999999999999973,0.0
23,0.0,0.0,0.0,62.12373887044721,0.0,0.44999999999999973,0.0
24,0.0,0.0,0.0,62.08167957816236,0.0,0.44999999999999973,0.0
25,0.0,0.0,0.0,62.03803977527631,0.0,0.44999999999999973,0.0
26,-8.393216215374366e-07,2.293620551680393,1.1522836230496827,61.99283052911446,14707134.081374433,0.44999999999999973,1.9905000000000006
27,-1.1298033850692946e-06,2.2936207593073417,1.1522837273586244,61.946073792023206,14707138.353525093,0.44999999999999973,1.9905000000000006
28,-1.4306508540062879e-06,2.293620974343604,1.152283835389904,61.89778644516369,14707142.77812544,0.44999999999999973,1.9905000000000006
29,-1.7418059847784662e-06,2.2936211967477065,1.1522839471226858,61.84798420109662,14707147.35432183,0.44999999999999973,1.9905000000000006
30,-2.0632109123397413e-06,2.2936214264783032,1.1522840625361987,61.79668226984124,14707152.081263226,0.44999999999999973,1.9905000000000006
31,-2.3948079501678876e-06,2.293621663494177,1.1522841816097344,61.743895280266656,14707156.95810123,0.44999999999999973,1.9905000000000006
32,-2.736539589598408e-06,2.2936219077542344,1.1522843043226498,61.68963731600261,14707161.98399005,0.44999999999999973,1.9905000000000006
33,5.008536632944427e-05,2.2935842332758556,1.1522653771795306,61.63466815812608,14706385.125789301,0.44999999999999973,1.9905000000000006
34,0.00010445848458295881,2.2935454501111847,1.1522458930475683,61.57508496951838,14705585.453719907,0.44999999999999973,1.9905000000000006
35,0.0001603752888541532,2.2935055634319768,1.1522258545249822,61.51861680619202,14704763.078472326,0.44999999999999973,1.9905000000000006
36,0.00021782813617232666,2.2934645784891172,1.152205264249745,61.46509834574099,14703918.112452658,0.44999999999999973,1.9905000000000006
37,0.00027680926858209,2.2934225006115367,1.1521841248990388,61.41440267207318,14703050.6697581,0.44999999999999973,1.9905000000000006
38,0.0003373108148373438,2.293379335205114,1.1521624391887033,61.3664294792409,14702160.866152024,0.44999999999999973,1.9905000000000006
39,0.00039932479212156924,2.2933350877515655,1.1521402098726778,61.32109749179559,14701248.819038687,0.44999999999999973,1.9905000000000006
40,0.0004628431077725592,2.293289763807326,1.1521174397424399,61.27833931616377,14700314.647437856,0.44999999999999973,1.9905000000000006
41,0.0005278575610212499,2.293243369002428,1.1520941316264395,61.238097893808714,14699358.471959239,0.44999999999999973,1.9905000000000006
42,0.0005943598447363252,2.293195909039372,1.1520702883895362,61.20032397154343,14698380.414776828,0.44999999999999973,1.9905000000000006
43,0.0006623415471717076,2.293147389691997,1.1520459129324274,61.16497398339197,14697380.599603197,0.44999999999999973,1.9905000000000006
44,0.0007317941537201555,2.293097816804351,1.1520210081910833,61.13200903698538,14696359.151663711,0.44999999999999973,1.9905000000000006
45,0.0008027090486669719,2.2930471962895607,1.1519955771361774,61.1013937110604,14695316.197670735,0.44999999999999973,1.9905000000000006
46,0.0008750775169459324,2.292995534128694,1.1519696227725167,61.07309484354106,14694251.86579781,0.44999999999999973,1.9905000000000006
47,0.0009488907458967688,2.2929428363696314,1.1519431481384736,61.04708159416722,14693166.285653802,0.44999999999999973,1.9905000000000006
48,0.001024139827022319,2.2928891091259334,1.1519161563054177,61.02332455863942,14692059.588257063,0.44999999999999973,1.9905000000000006
49,0.0011008157577453437,2.2928343585757074,1.1518886503771453,61.001795373095426,14690931.906009594,0.44999999999999973,1.9905000000000006
50,0.001178909443162568,2.29277859096048,1.151860633489314,60.98246654008635,14689783.372671243,0.44999999999999973,1.9905000000000006
51,0.0012584116978019422,2.2927218125840656,1.1518321088088752,60.96531114874557,14688614.123333866,0.44999999999999973,1.9905000000000006
52,0.0013393132473741298,2.2926640298114402,1.1518030795335041,60.950302661137556,14687424.294395566,0.44999999999999973,1.9905000000000006
